permit,city,state,zip,species,sex,antlers,date,lng,lat,basis,details,permitted
EB1E20-16,BREMERTON,WA,98311,DEER,M,1,08/25/2016 0:00,-122.6056125,47.62317624,Very accurate map reading,It was hit practically in front of my house by some one driving down our road. I only know about it because our dog started to bark and would not stop tell we went out to figure out why she was barking so long.,08/25/2016 18:57
3F3CD8-16,CONCRETE,WA,98237,ELK,M,1,08/26/2016 12:30,-121.8148543,48.54140348,General area map reading,approximately at mile marker 88 after the red apple and before the gas station. ,08/26/2016 8:45
6019BD-16,GREENBANK,WA,98253,DEER,M,1,08/25/2016 6:30,-122.5739195,48.09998251,General area map reading,petty mush between the old fire house and the greenbank store on the west side of 525 hwy.whidbey island wa. 98253 the spike deer was shot and killed by island co. sheriff to put the deer out of its misery and we loaded it up and i took it home butchered it up to eat the end,08/26/2016 10:51
7E53BC-16,ELLENSBURG,WA,98926,DEER,F,0,08/26/2016 9:00,-120.6690369,47.07804983,General area map reading,The deer was struck by another unknown motorist and determined to be dead on arrival by a Kittitas County Sheriff&#39;s Deputy.  Hwy 10 MP 102,08/26/2016 15:34
B425A8-16,CASHMERE,WA,98815,DEER,M,3,08/26/2016 21:00,-120.6214644,47.49849087,Very accurate site GPS reading,97 hwy one mile from hwy 2 peshantin wa,08/26/2016 23:17
8C4561-16,CLE ELUM,WA,98922,DEER,F,0,08/26/2016 8:00,-121.0544373,47.19594113,General area map reading,"Just off Hundley road, on the on ramp to I-90 westbound exit 78, by the fire station",08/27/2016 6:45
FC6A4E-16,OAKVILLE ,WA,98568,DEER,F,0,08/27/2016 17:00,-123.3216121,46.91986211,Very accurate map reading,In front of South Bank Dairy.,08/27/2016 17:42
8064BE-16,SEATTLE,WA,98178,DEER,M,1,08/26/2016 20:00,-122.1916832,47.29960799,Very accurate map reading,It was between the West bound white line and  the concrete barrier. ,08/27/2016 19:22
931979-16,BONNEY LAKE,WA,98391,ELK,M,2,08/27/2016 12:00,-122.1981836,47.18320614,General area map reading,on the right side of hwy 410 on corner,08/28/2016 10:25
F25C44-16,PORT ANGELES,WA,98363,DEER,F,0,08/28/2016 14:30,-123.5631396,48.10876613,General area map reading,Found deer laying beside road about 1 mile west of elwa river bridge on hwy 112,08/28/2016 14:48
8D3007-16,EATONVILLE,WA,98328,ELK,M,4,12/31/1969 22:00,-122.2514107,46.83147207,General area map reading,,08/29/2016 8:46
D1A990-16,BUCKLEY,WA,98321,ELK,F,0,08/29/2016 15:30,-122.2529771,47.03307735,General area map reading,Homeowners Chris and Anita Plaschka reported injured Animal to WDFW. Two female Wardens came and dispatched the animal. ,08/30/2016 6:17
180E57-16,FORKS,WA,98331,ELK,M,5,08/29/2016 18:00,-124.3870938,47.88974435,General area map reading,hwy 101 by bogachiel river  mile marker 197,08/30/2016 8:42
600183-16,DAYTON,WA,99328,ELK,M,3,08/30/2016 8:30,-118.7953759,46.06838493,General area map reading,On the North side of the road. approx 1/4 mile west of 9 mile.,08/30/2016 12:41
F64A80-16,ORTING,WA,98360,ELK,M,5,08/30/2016 10:30,-122.2348668,47.14964294,Very accurate map reading,Elk found on side of hiway near the big red tree farm. ,08/30/2016 14:14
C72B76-16,SHELTON,WA,98584,DEER,F,0,08/30/2016 17:30,-123.2673857,47.06861547,General area map reading,on the right side of the road heading for Shelton,08/30/2016 19:39
184233-16,CLE ELUM,WA,98922,ELK,M,6,08/29/2016 22:30,-120.7633855,47.19194597,General area map reading,"State route 97 at mile marker 7 just past the Teanaway road, elk was hit by a motor vehicle picked up whole removed entire elk. ",08/30/2016 20:24
EF5292-16,GOLD BAR,WA,98251,DEER,M,1,08/30/2016 22:00,-121.6752455,47.8429711,Very accurate map reading,,08/31/2016 7:43
BA879D-16,PORT ANGELES,WA,98363,DEER,M,0,08/31/2016 8:00,-123.6888113,48.12407015,Very accurate map reading,along guard rail between grual and dempsey rd already missing head when found,08/31/2016 8:24
3971F4-16,SPOKANE,WA,99208,DEER,M,3,09/01/2016 5:00,-117.2847106,48.27384174,General area GPS reading,small apple orchard on the left if your heading north.,09/01/2016 19:24
F47FD3-16,MOSES LAKE,WA,98837,DEER,F,0,09/01/2016 21:30,-119.4542958,47.26030636,General area map reading,Highway 17 Mile Marker 16 State Patrolman Cloud was spoken to and gave permission to remove the deer from the road,09/02/2016 0:19
3C3AB6-16,MANSFIELD,WA,98830,DEER,F,0,09/02/2016 10:00,-119.4758822,47.87193053,General area map reading,,09/02/2016 9:30
ABA8E0-16,CUSTER,WA,98240,DEER,M,4,09/02/2016 12:00,-120.1770331,48.47322245,General area GPS reading,"263 E Chewuch Rd, Winthrop, WA",09/02/2016 12:25
0F33B0-16,RENTON,WA,98055,DEER,F,0,09/02/2016 11:30,-120.6131978,47.05254776,General area map reading,3 in half miles east of cle elum on high way 97,09/02/2016 14:50
30083D-16,BUCKLEY,WA,98321,DEER,UKN,0,09/02/2016 15:30,-120.412071,48.5878281,Very accurate map reading,,09/02/2016 15:05
3683FC-16,SNOHOMISH,WA,98290,DEER,M,1,09/02/2016 19:00,-122.0249679,48.06278235,General area map reading,hyw 92,09/02/2016 19:16
E86844-16,ENUMCLAW,WA,98022,ELK,F,0,09/03/2016 7:30,-121.8950278,47.31308342,Very accurate map reading,Across from Kanasket Palmer State Park on Cumberland Road.  Just past Lake Umek Rd SE,09/03/2016 12:47
D40653-16,EATONVILLE.COM,WA,98328,DEER,M,2,09/03/2016 3:30,-122.1834113,46.83514199,General area GPS reading,It was right by the clear cut off scott turner rd on the asphault rd.,09/03/2016 14:13
62EEFB-16,SEQUIM,WA,98382,DEER,F,0,09/03/2016 8:30,-123.102433,48.10835262,Very accurate map reading,,09/03/2016 17:40
4585D0-16,MOUNT VERNON,WA,98273,DEER,M,0,09/03/2016 7:00,-122.3301389,48.40626019,Very accurate map reading,,09/03/2016 20:34
E9A7FC-16,EAST WENATCHEE,WA,98802,DEER,M,3,09/03/2016 22:00,-120.2499892,47.44952616,General area map reading,Badger Mountain Highway,09/04/2016 7:44
37DA11-16,GOLD BAR,WA,98251,DEER,M,0,09/05/2016 7:00,-120.5647304,47.54144243,Very accurate map reading,Chelan county Deputy Sheriff Patterson was on present. ,09/05/2016 9:33
564C03-16,RAYMOND,WA,98577,DEER,F,0,09/04/2016 23:30,-123.5592343,46.56094317,General area map reading,"Right by the post office in Lebam, on highway 6 exiting Lebam to the West.",09/05/2016 9:39
B0D00C-16,PESHASTIN,WA,98847,DEER,M,0,09/02/2016 6:30,-120.558083,47.53770535,Very accurate map reading,,09/05/2016 13:07
B3921D-16,ORTING,WA,98360,DEER,M,2,09/05/2016 13:00,-122.192602,47.08479564,General area map reading,Hwy SR162 and 188th,09/05/2016 18:54
33FD14-16,MONROE,WA,98272,DEER,F,0,09/05/2016 7:00,-121.9635775,47.8619836,Very accurate map reading,After Tjerne Pl SE before &#34;the Farm&#34; on Woods Creek Road,09/05/2016 21:35
2E2AC6-16,PUYALLUP,WA,98373,ELK,F,0,09/04/2016 23:00,-122.0043685,46.75687434,General area map reading,Aproximately 1 mile east of Ashford on 706. Animal dispatched by WSP.,09/06/2016 8:18
2FE192-16,PUYALLUP,WA,98374,ELK,F,0,09/06/2016 10:30,-122.297888,46.97886409,General area map reading,Mileage sign to Eatonville and NW Trex.,09/06/2016 8:22
FCE678-16,SPOKANE,WA,99208,DEER,F,0,09/05/2016 3:00,-117.3052422,47.86019178,General area map reading,Fawn jumped out in front of truck in front of me. The truck hit it and kept going. I recovered the fawn. The fawn was hit in the face and front shoulders. I rendered the animal (Hide Quarters and ,09/06/2016 8:23
7CA123-16,SALKUM,WA,98582,DEER,M,0,09/04/2016 7:00,-122.6209553,46.52995109,General area map reading,,09/06/2016 12:07
5D9C4A-16,ONALASKA,WA,98570,DEER,M,2,09/06/2016 11:30,-122.6282652,46.6111128,General area map reading,"Hit on Highway 508, East bound about 1/2 mile from bridge, at approximately the 2900 block. &#39;X&#39; is shown south of location. Jumped up from right side and ended back in high grass on the right after being hit by our eastbound Chev Traverse.",09/06/2016 12:24
51910B-16,RICE,WA,99167,DEER,M,2,09/06/2016 9:00,-118.1440474,48.46460089,General area map reading,About 1/4 mile SW of residence,09/06/2016 14:57
A07D51-16,GRAHAM,WA,98338,DEER,F,0,09/06/2016 19:30,-122.2440078,47.06248019,General area map reading,,09/06/2016 19:36
8EF4CD-16,OLYMPIA,WA,98512,DEER,F,0,09/06/2016 22:00,-123.0002405,47.04476148,Very accurate map reading,"Deer was in the ditch 1 house north of 505 McKenzie Road, deer was on the West side of the road.  It was hit by a motorist.  Sheriff&#39;s deputy was called.  He then dispatched the deer with a shot to the head.",09/06/2016 23:58
D08EAE-16,AUBURN,WA,98092,DEER,F,0,09/07/2016 5:30,-122.1842052,47.33568422,Very accurate map reading,,09/07/2016 9:52
A6435A-16,EATONVILLE,WA,98328,DEER,M,1,09/07/2016 20:30,-122.2587707,46.82151797,General area map reading,,09/07/2016 22:09
30971F-16,OTIS ORCHARDS,WA,99027,DEER,M,2,09/07/2016 20:00,-117.0691597,47.75581715,General area GPS reading,No...done at Region One counter.,09/08/2016 12:14
74C2E3-16,ELECTRIC CITY ,WA,99123,DEER,M,4,09/08/2016 7:00,-119.0040938,47.94636092,General area GPS reading,,09/08/2016 14:08
E6C8FA-16,LACEY,WA,98503,DEER,M,1,09/08/2016 7:30,-123.0938858,46.73956638,General area GPS reading,108th in delphi  east side,09/08/2016 18:54
2891EB-16,YELM,WA,98597,DEER,M,1,09/08/2016 7:30,-122.6198174,46.90875169,Very accurate map reading,there was a deer that had been hit the hind legs were broke called sheriff he dispatched it and said I could take it just to report it with fish and wildlife,09/08/2016 19:40
359BA9-16,LOOMIS,WA,98827,DEER,M,0,09/08/2016 22:30,-119.6459128,48.83790429,General area map reading,"Approximately 1 mile north of Loomis on Loomis-Oroville Road.  An Okanogan County Sheriff was called to come dispatch the injured deer, and we were given permission to salvage the animal.",09/09/2016 9:42
861742-16,CHELAN,WA,98816,DEER,F,0,09/08/2016 20:30,-120.0555133,47.93286507,Very accurate map reading,just below Echo Valley Ski Hill,09/09/2016 11:17
DC0EBC-16,YAKIMA,WA,98901,ELK,UKN,0,09/09/2016 19:00,-120.4534417,46.83685402,General area map reading,Just up river from reds fly shop about .25 miles ,09/09/2016 19:25
747598-16,SKOKOMISH,WA,98584,DEER,F,0,09/09/2016 5:30,-123.1204277,47.32761672,General area map reading,hwy. 106 next to the skokomish river,09/09/2016 21:17
47C33A-16,OAKVILLE,WA,98568,ELK,M,2,09/09/2016 22:00,-122.8209617,46.74805329,Very accurate map reading,mine property,09/10/2016 7:02
FD0597-16,PORT ORCHARD,WA,98366,DEER,F,0,09/10/2016 8:00,-122.5726428,47.50523155,General area map reading,landed by an abandon white single wide trailer ,09/10/2016 8:05
343180-16,CLE ELUM,WA,98922,ELK,F,0,09/09/2016 22:30,-120.7651788,47.19235352,Very accurate map reading,"Highway 970 near Cle Elum, approximate milepost 7.5, between Teanaway Road and Hidden Valley Road. ",09/10/2016 8:23
707C11-16,SPOKANE,WA,99223,DEER,F,0,09/09/2016 23:30,-117.3566796,47.60542768,Very accurate map reading,30Meters south on Palouse hwy from Apartment Complex,09/10/2016 12:15
54F6E3-16,CONCRETE,WA,98237,ELK,M,6,09/10/2016 17:30,-121.7784621,48.5391872,Very accurate map reading,,09/10/2016 18:17
64358D-16,OTHELLO,WA,99344,DEER,F,0,09/10/2016 6:30,-120.8061077,46.74875903,General area map reading,was driving outside Naches towards bald mountain and hit a doe with my truck. ,09/10/2016 22:48
C8FAF9-16,PULLMAN,WA,99163,DEER,F,0,09/10/2016 21:30,-117.2742392,46.77051473,Very accurate map reading,"Just prior to the Whitman County Landfill sign, approx a quarter of a mile.",09/11/2016 9:35
E80E6E-16,SEQUIM,WA,98382,DEER,F,0,09/10/2016 21:00,-123.1022396,48.10571424,Very accurate map reading,i pick up this deer (doe) 9/10/16 around 9 pm the deer was hit in the south bound land of sequim dungeness way between evens rd and taylor blvd it was hit by a 98-00 blue toyota tacoma. i showed up about 5 min after it happened,09/11/2016 12:01
8718C2-16,LOON LAKE,WA,99148,DEER,F,0,09/11/2016 12:30,-117.558489,48.09164169,General area map reading,Mile  north of Buck Creek and a mile south of Haney.,09/11/2016 13:08
ED52AD-16,MOUNT VERNON,WA,98274,ELK,M,1,09/11/2016 9:30,-122.2022726,48.73999108,Very accurate map reading,,09/11/2016 13:23
A2891B-16,OLYMPIA,WA,98516,DEER,M,1,09/11/2016 12:00,-122.7414824,47.05429406,General area map reading,Right hand side of Martin Way E going up the Nisqually hill.,09/11/2016 14:32
9.23E-12,KENNEWICK,WA,99337,DEER,M,2,09/10/2016 19:30,-121.3807871,46.64342857,General area GPS reading,North : 46 degrees - 38.594ftWest: 121 degrees - 22.806ft,09/11/2016 14:38
AEF069-16,SEDRO WOOLLEY,WA,98284,ELK,M,1,09/10/2016 1:00,-121.8958785,48.72048743,General area map reading,,09/11/2016 21:57
0D8A98-16,ORTING,WA,98360,ELK,F,0,09/11/2016 22:00,-122.0045402,47.37087844,General area GPS reading,South side of road across from park,09/11/2016 22:22
0B9377-16,TUMWATER,WA,98512-7411,DEER,F,0,09/11/2016 22:00,-122.8947975,46.98539308,General area GPS reading,,09/12/2016 9:43
DBD7E4-16,TACOMA,WA,98409,DEER,M,4,09/12/2016 11:00,-122.4824747,47.27422574,Very accurate map reading,"Deer hit by car, Tacoma Police euthanized deer, I assisted in salvaging meat (I am a TPD Detective) and donated all salvaged meat to the Tacoma Rescue Mission. Carcass disposed of by TPD Animal Control. See Tacoma Police Case #1625600440",09/12/2016 15:28
81F58E-16,RAINIER,WA,98576,DEER,F,0,09/11/2016 22:00,-122.5626006,46.91615401,Very accurate map reading,Right across the street from the Puget Power station. ,09/12/2016 19:03
8F4BEE-16,WINTHROP,WA,89962,DEER,UKN,0,09/12/2016 10:30,-120.1491382,48.44923209,Very accurate map reading,Near wildhearts nursery,09/12/2016 19:23
4FD898-16,ACME,WA,98220,ELK,F,0,09/12/2016 0:00,-122.2014358,48.74222686,Very accurate map reading,,09/13/2016 6:39
24859D-16,MONTESANO,WA,98563,DEER,M,3,09/13/2016 8:00,-123.5234215,47.04332852,General area map reading,Near GH County Rock pit.,09/13/2016 8:20
91D5AE-16,OAKVILLE,WA,98568,DEER,M,0,09/12/2016 9:30,-123.200505,46.73593668,General area map reading,"2111 South Bank Road, Oakville, WA 98568",09/13/2016 9:40
DCE33A-16,GLENOMA,WA,98336,ELK,M,0,09/10/2016 19:00,-122.2223784,46.52085672,General area map reading,,09/13/2016 12:12
FD3E85-16,SNOHOMISH,WA,98296,DEER,M,1,09/13/2016 14:00,-122.1897199,47.92904159,General area map reading,,09/13/2016 19:27
C6AED2-16,BONNEY LAKE,WA,98391,DEER,F,0,09/12/2016 0:00,-121.2229662,46.96885022,General area map reading,Just off hwy 410W about 5 miles after bumping lake rd.  ,09/13/2016 19:47
2056E3-16,CONCRETE,WA,98237,DEER,F,0,09/14/2016 7:30,-121.4564254,48.59789227,General area map reading,State route 20 and Van Horn Lane,09/14/2016 9:25
00F58F-16,OLYMPIA,WA,98560,DEER,M,2,09/13/2016 20:30,-122.8619887,46.9936776,General area map reading,Yelm Highway and Mullen RD Lacey WA,09/14/2016 10:17
1D5102-16,PUYALLUP,WA,98373,DEER,F,0,09/14/2016 5:30,-122.2978826,46.89280778,General area map reading,,09/14/2016 12:03
518357-16,CHENEY,WA,99004,DEER,M,2,09/13/2016 20:30,-117.4065043,48.68723738,General area map reading,"About a mile past the Tiger General Store in Tiger,WA.",09/14/2016 20:18
359562-16,DUVALL,WA,98019,DEER,F,0,09/14/2016 5:00,-121.9309403,47.52240549,Very accurate map reading,,09/14/2016 21:04
E772D1-16,SPOKANE,WA,99223,DEER,M,4,09/14/2016 16:00,-117.3145797,47.57636896,General area map reading,I found the buck dead with 1 antler hooked on the vertical bars of the entry gate to our driveway.,09/15/2016 15:12
B392FA-16,SHELTON,WA,98584,DEER,F,0,09/14/2016 22:00,-123.048583,47.15722665,Very accurate map reading,,09/15/2016 17:16
AFD094-16,ELK,WA,99009,DEER,M,4,09/16/2016 5:30,-117.2878005,48.05300177,General area map reading,Deer was hit on the road and died in the field 300&#39;south of the road.,09/16/2016 7:43
8D1025-16,CUSTER,WA,98240,DEER,F,0,09/15/2016 21:30,-122.621577,48.93509084,General area map reading,,09/16/2016 7:50
E5B4D1-16,ARLINGTON,WA,98223,ELK,M,5,09/16/2016 7:30,-122.0724966,48.02973123,General area GPS reading,IN THE FIELD ACROSS GRADE ROAD,09/16/2016 11:54
2B3971-16,WINTHROP,WA,98862,DEER,M,1,09/16/2016 10:30,-120.1138188,48.35198798,General area map reading,,09/16/2016 16:39
9E4E37-16,PORTLAND,OR,97213,ELK,M,4,09/15/2016 21:00,-123.8358237,46.39698663,General area map reading,"at approximately 745pm, driver of a Toyota Tacoma, Washington vehicle license number B88258K impacted an elk, as the first responder, I asked for the elk.  He complied, and WSP Officer Lindemen, took the report.  I believe the Mile Post # to be 1.3.",09/16/2016 19:54
3ECD65-16,OLYMPIA,WA,98506,DEER,F,0,09/16/2016 19:30,-122.8594782,46.93058925,General area map reading,,09/16/2016 21:00
D56AB7-16,FERNDALE,WA,98248,DEER,F,0,09/16/2016 10:00,-122.5880172,48.82117956,General area map reading,between Birchbay lynden rd and ham rd aprox 7700block of Ham rd ferndale ,09/16/2016 22:09
11B858-16,ELLENSBURG,WA,98926,ELK,M,5,09/16/2016 16:00,-119.9728091,46.99988283,General area map reading,,09/17/2016 7:19
1A8427-16,SKOKOMISH,WA,98584,DEER,M,1,09/17/2016 7:00,-123.0497821,47.19638557,General area GPS reading,just past the fire house about 2 blocks past binns swagger loop in the ditch.,09/17/2016 8:29
2D509B-16,ABERDEEN,WA,98520,DEER,M,1,09/17/2016 8:00,-124.0503575,46.875629,General area map reading,,09/17/2016 8:35
332F5F-16,NACHES,WA,98937,DEER,M,1,09/16/2016 19:30,-120.9162392,46.806554,General area map reading,Highway 410 mile marker 109,09/17/2016 10:50
01827B-16,CHEWELAH,WA,99109,DEER,M,5,09/17/2016 5:30,-117.7072453,48.36994244,Very accurate map reading,,09/17/2016 14:28
A1C95A-16,TOKELAND,WA,98590,DEER,M,0,09/17/2016 12:30,-123.9940097,46.71054785,General area map reading,,09/17/2016 16:51
EE4810-16,CRESTON,WA,99117,DEER,M,4,09/16/2016 21:30,-118.6380889,47.75740396,General area map reading,about 4 miles East of Wilbur Wasington,09/17/2016 20:32
460F90-16,COLVILLE,WA,99114,DEER,F,0,09/17/2016 19:00,-117.8729941,48.47003577,General area map reading,,09/18/2016 11:44
3537C7-16,DAYTON,WA,99328,DEER,F,0,09/18/2016 11:00,-118.040364,46.28748686,Very accurate map reading,HWY 12 AND ROSE GULCH RD. COLUMBIA COUNTY DEPUTY SHOT THE ANIMAL TO TAKE IT OUT OF ITS MISERY.,09/19/2016 7:22
E13CFC-16,OAKVILLE ,WA,98568,DEER,M,1,09/18/2016 11:30,-123.2846265,46.99877316,General area map reading,mox Chehalis rd just shy of mile post 5,09/19/2016 10:46
3.55E-12,SEABECK,WA,98380,DEER,F,0,09/19/2016 8:30,-122.7951266,47.63936427,Very accurate site GPS reading,"Nearest mail box was 10723, animal was killed between 0600-0630 based on neighbor input.",09/19/2016 16:22
25B008-16,CHENEY,WA,99004,DEER,F,0,09/19/2016 13:30,-117.8985717,47.31609265,Very accurate map reading,Along Hy. 904 west of Griffith Road on south side of 904,09/19/2016 18:19
595DE9-16,SPOKANE,WA,99223,DEER,M,1,09/19/2016 18:00,-117.3328616,47.61023066,General area map reading,Intersection of Corkery and Glenrose,09/20/2016 9:26
